test_name,test_status,test_result
parmiostaticmux_uio_0_stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,PASS
parmiostaticmux_uio_0_parmiostaticmux_uio_0_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,PASS
parmiostaticmux_uio_0_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parmiostaticmux_uio_0_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parmioasf_uio_0_stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,PASS
parmioasf_uio_0_parmioasf_uio_0_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,PASS
parmiostaticmux_uio_0_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parmiostaticmux_uio_0_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parmiostaticmux_uio_0_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parmiomisc_uio_0_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parmiomisc_uio_0_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parmiomisc_uio_0_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parmiomisc_uio_0_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parmiomisc_uio_0_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parmiohap_uio_0_stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,PASS
parmioula_uio_0_stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,PASS
parmioula_uio_0_parmioula_uio_0_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,PASS
parmioula_uio_0_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parmiocpc_uio_0_stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,PASS
parmiohap_uio_0_parmiohap_uio_0_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,PASS
parmiocxlrx_uio_0_stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,PASS
parmioula_uio_0_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parmioula_uio_0_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parmioula_uio_0_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parmiocxlrx_uio_0_parmiocxlrx_uio_0_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,PASS
parmioula_uio_0_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parmiocpc_uio_0_parmiocpc_uio_0_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,PASS
parmiootc_uio_0_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parmiootc_uio_0_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parmiopcie6ttidecee_uio_0_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parmiopcie6ttidecee_uio_0_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parmiopcie6ttidecee_uio_0_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parmiopcie6ttidecee_uio_0_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parmiootc_uio_0_stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,PASS
parmiopcie6ttidecee_uio_0_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parmiopcie6ttidecee_uio_0_stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,PASS
parmiootc_uio_0_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parmiopcie6ttidecee_uio_0_parmiopcie6ttidecee_uio_0_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,PASS
parmiopcie6tridelldp_uio_0_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parmiopcie6tridelldp_uio_0_stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,PASS
parmiopcie6tridelldp_uio_0_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
